oaID,OA21CD,GlobalID,lsoaID,lsoa21cd,lsoa21nm,msoaID,msoa21cd,msoa21nm,ladcd,ladnm,households,population,CHR,EYA,EE,EDU,FIN,FR,PHC,POS,RSPF,SER,SCL,totEmp_poiWeight,wpPop,wpPop_scaled2LsoaJob,primaryEdu,secondaryEdu,higherEdu,urbanType,popCentroid_x,popCentroid_y,LSOA11CD,imd10
5813,E00029541,f2b4185e-46ab-4f3d-895e-0c9a1de846cb,1013,E01005835,Stockport 021C,60,E02001207,Stockport 021,E08000007,Stockport,119,248,0,0,0,0,0,0.201261836,0,1.996087603,0,0,0,0.201261836,22,43,0,0,0,1,393361.754,388241.086,E01005835,9
5814,E00176023,4a565ffb-ee46-4453-8aec-0e9adce458cb,1697,E01034137,Manchester 063C,289,E02006985,Manchester 063,E08000003,Manchester,80,305,0,7.132659787,0.244460534,4.633732932,0.159639007,5.306160472,0,0,0.36446031,0.66060347,4.728030539,23.22974705,116,163,210,0,5000,1,387428.348,394869.506,E01005194,1
5815,E00025850,ab7bf7f3-db04-4ce8-b6ad-10a0e48786d7,1673,E01034113,Manchester 017I,194,E02001061,Manchester 017,E08000003,Manchester,153,373,0,0,7.369858563,52.22099988,0.159639007,435.6080604,0,0,0,23.19373448,0,518.5522924,843,1774,420,0,0,1,388798.003,397258.948,E01005108,1
5816,E00024870,72b5a529-0ad3-4966-8fa1-3b9fac54439e,145,E01004912,Bolton 024B,228,E02001007,Bolton 024,E08000001,Bolton,143,307,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,375043.318,407452.943,E01004912,6
5817,E00030399,92767b02-90a9-4a09-a2dd-199939da0925,1179,E01006002,Tameside 011C,122,E02001239,Tameside 011,E08000008,Tameside,87,150,0,0,0,0,0,0,0,0,0,0,0,0,19,56,0,0,0,1,389729.854,398208.871,E01006002,3
5818,E00181799,13867235-a4a6-4d48-9429-fe15d7deae88,239,E01005006,Bury 012D,4,E02001030,Bury 012,E08000002,Bury,114,290,0,0,0,0,0,0,0,0,0,0,0,0,6,35,0,0,0,1,377613.5,409544.301,E01005006,4
5819,E00026234,c4121113-b5a9-41d3-9e27-e5f3d2ead348,394,E01005178,Manchester 030A,271,E02001074,Manchester 030,E08000003,Manchester,130,318,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,384219.017,394768.339,E01005178,2
5820,E00024645,2ee6343b-9d26-42a6-9708-a25b66e0510c,99,E01004865,Bolton 011D,82,E02000994,Bolton 011,E08000001,Bolton,137,418,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,1,370710.675,410790.807,E01004865,2
5821,E00176028,2bfe38cc-56be-4979-8494-e3fc07651c4d,423,E01005212,Manchester 057A,217,E02006914,Manchester 057,E08000003,Manchester,83,153,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,383874.656,397016.699,E01005212,3
5822,E00176064,fc8bfca0-66a0-4a68-b75f-dfcf83b930cf,425,E01005214,Manchester 019D,324,E02001063,Manchester 019,E08000003,Manchester,67,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,383172.454,396448.47,E01005214,4
5823,E00030356,1974a3e3-7be6-495f-8166-de2e8685196a,1174,E01005997,Tameside 010D,200,E02001238,Tameside 010,E08000008,Tameside,129,277,0,0,0,0,0,0,0,0,20.38865206,0,1.532086674,21.92073874,32,58,0,0,0,1,390496.38,398467.666,E01005997,3
5824,E00027483,2ad7795b-5372-4798-be08-0e710220e9d9,626,E01005429,Oldham 022D,49,E02001119,Oldham 022,E08000004,Oldham,153,548,13.84567332,0,1.713310987,0,0,0,55.00693921,1.87073882,0,0,2.026298803,72.59222231,327,327,0,0,0,1,393906.309,404529.9,E01005429,1
5825,E00026975,cdc41b2e-6127-4dec-9cb5-a06ea68120bf,531,E01005326,Oldham 022B,49,E02001119,Oldham 022,E08000004,Oldham,92,427,0,0,0,0,0,1.898296473,0,0,0,0,0.676749568,2.57504604,10,11,0,0,0,1,393192.996,404416.246,E01005326,2
5826,E00027990,57a18ed7-0f17-4727-bc8f-b4582c0cd78b,719,E01005524,Rochdale 021A,144,E02001152,Rochdale 021,E08000005,Rochdale,79,193,0,0,3.710931505,0,0,0,22.77355956,0,0,0,0,26.48449107,36,38,0,0,0,1,386868.752,406295.189,E01005524,3
5827,E00181663,1cd70464-de64-46e1-ab04-dea542c92641,1660,E01033995,Salford 037A,59,E02006963,Salford 037,E08000006,Salford,220,361,0,0,0,0,0.159639007,8.268510638,0,0,0,0,0,8.428149645,100,771,0,0,0,1,380709,397545,E01032685,10
5828,E00180909,0e5b18af-b972-4778-9126-8de9ed4194f7,402,E01005186,Manchester 020B,132,E02001064,Manchester 020,E08000003,Manchester,46,153,0,0,0,0,0,0,0,0,0,0,0,0,49,85,0,0,0,1,387764.475,396743.178,E01005186,1
5829,E00029486,779bb8a9-64b7-4296-be72-5b8d843c98bb,1000,E01005822,Stockport 016D,346,E02001202,Stockport 016,E08000007,Stockport,119,218,0,0,0,0,0.159639007,0,0,0,0,0,0,0.159639007,0,0,0,0,0,1,388907,389997,E01005822,1
5830,E00025615,8d0e3948-2653-4995-a1ba-f5c16705259a,296,E01005065,Manchester 018D,236,E02001062,Manchester 018,E08000003,Manchester,139,361,0,0,0,0,0,0,10.37624073,14.6984727,17.23795327,0,6.294451496,33.9086455,4,8,0,0,0,1,384931.15,397094.05,E01005065,1
5831,E00029982,43cfdcf9-910e-48da-8b8d-ebff8bdd023e,1099,E01005921,Stockport 003E,263,E02001189,Stockport 003,E08000007,Stockport,146,301,0,0,1.900430513,0,0,0,0,0,0.251934517,25.57131946,0,27.72368449,301,672,0,0,0,1,389225.73,393133.08,E01005921,3
5832,E00026731,95b6ec7b-f32d-4daf-833a-0c0fc8c8d7ec,487,E01005279,Manchester 035E,339,E02001079,Manchester 035,E08000003,Manchester,138,393,1.12937814,0,0,0,0.159639007,0.770347235,14.01603308,0,0.136433539,0,0,16.211831,33,65,0,0,0,1,383999.698,393668.038,E01005279,2
5833,E00030454,75105d62-6fb5-4119-9338-66dcb3d90fad,1189,E01006012,Tameside 017C,77,E02001245,Tameside 017,E08000008,Tameside,199,536,0,0,0.122133182,0,0,0,25.07384716,0,0,0,2.499847949,27.69582829,64,94,0,0,0,1,394232.281,397539.282,E01006012,4
5834,E00181654,f30cc473-4558-401c-abad-8e9457d7d6b2,804,E01005615,Salford 032D,257,E02006958,Salford 032,E08000006,Salford,74,268,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,1,382576.039,400844.418,E01005615,1
5835,E00029875,56c7d221-05db-4a20-b275-9399215f374b,1081,E01005903,Stockport 010D,10,E02001196,Stockport 010,E08000007,Stockport,133,259,0,0,0,0,0,0,0,0,0,0,0,0,13,20,0,0,0,1,394508.729,391332.844,E01005903,10
5836,E00029333,6163594b-1644-4178-9dd0-e04979df09dc,967,E01005789,Stockport 039A,35,E02001225,Stockport 039,E08000007,Stockport,203,410,0,29.63537994,18.4897118,0,0.615462143,10.15669371,2.567968524,4.535579345,1.249365691,4.846526981,8.941589118,76.50269791,353,1615,0,0,0,1,387708.703,386506.891,E01005789,10
5837,E00025106,a5ed1343-b1c5-4a96-b462-da1d559acca6,191,E01004958,Bury 008A,247,E02001026,Bury 008,E08000002,Bury,149,298,0,0,0,0,0,0.951089297,0,0,0,0,2.689004281,3.640093577,28,101,0,0,0,1,381479.07,411005.856,E01004958,1
5838,E00026988,455f66d4-10df-49d5-837a-9e54c7ed29b2,534,E01005329,Oldham 015A,300,E02001112,Oldham 015,E08000004,Oldham,123,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,389097.006,405373.039,E01005329,8
5839,E00029044,391ab3df-fe1b-4c4f-bd51-bc126694262c,918,E01005739,Salford 013G,27,E02001169,Salford 013,E08000006,Salford,132,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,372194.159,400355.661,E01005739,10
5840,E00030676,f4a11f57-1c0a-45c1-b41a-ee9dd0664115,1233,E01006056,Tameside 003A,20,E02001231,Tameside 003,E08000008,Tameside,121,326,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,397924.052,402371.526,E01006056,1
5841,E00025324,76c405e1-2db7-49eb-a752-9676dc7af8fa,236,E01005003,Bury 014E,22,E02001032,Bury 014,E08000002,Bury,105,231,0,0,0,0,0.159639007,5.323994328,0,0,0.119219961,0,0,5.602853297,27,55,0,0,0,1,377863.904,407953.759,E01005003,2
5842,E00028334,5e9b4718-b25d-4cd4-9b4c-5448829dd552,795,E01005602,Salford 026D,287,E02001182,Salford 026,E08000006,Salford,141,304,0,0,0,0,0.159639007,0.551000072,0,3.550184857,0.139408725,0,0,0.850047804,39,42,0,0,0,1,376585.922,398101.659,E01005602,1
5843,E00030775,ec73e3a5-9940-4961-949c-6e87cb9947a8,1254,E01006077,Trafford 027A,332,E02001285,Trafford 027,E08000009,Trafford,112,199,0,0,0.442785751,0,0.080995948,2.148889524,0,0,1.976412738,0.146203961,1.472062256,6.267350179,101,320,0,0,0,1,376905.077,387195.049,E01006077,7
5844,E00030110,a90393ad-b064-4836-aa5b-9a32f29a74d1,1123,E01005945,Tameside 004C,325,E02001232,Tameside 004,E08000008,Tameside,121,375,0,0,0,0,0,0,0,1.729486389,0,0,0,0,0,0,0,0,0,1,395225.859,400215.495,E01005945,1
5845,E00030918,4e2753a9-6aaa-4694-a54a-9c5dd5123180,1280,E01006103,Trafford 020E,227,E02001278,Trafford 020,E08000009,Trafford,113,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,377700.474,390253.367,E01006103,10
5846,E00024647,cf1abaf3-537e-4333-8808-051ba808b30e,101,E01004867,Bolton 008B,172,E02000991,Bolton 008,E08000001,Bolton,114,252,0,29.77134804,0,73.50728834,0,0,6.695943595,0,0,0,1.272795933,111.2473759,80,107,420,0,0,1,370427.49,410303.353,E01004867,2
5847,E00181589,57041a23-bd03-4601-990b-591774b10cb8,1595,E01032912,Salford 035B,68,E02006961,Salford 035,E08000006,Salford,93,187,0,0,0,0,0.485353972,0,0,0,0,0,0,0.485353972,129,451,0,970,0,1,381123.183,397684.506,E01032912,1
5848,E00025299,c258cc4c-ad39-4daa-992a-be01024f8409,236,E01005003,Bury 014E,22,E02001032,Bury 014,E08000002,Bury,142,325,0,0,0,0,0,0,0,0,0.083305214,0,0,0.083305214,14,29,0,0,0,1,377710.646,408274.668,E01005003,2
5849,E00030135,519ffa5a-a77b-4ee5-9487-8aabea917c25,1640,E01033950,Tameside 013G,104,E02001241,Tameside 013,E08000008,Tameside,131,280,0,0,0,6.055474739,0,0,0,0,0.142596424,0,4.257231858,10.45530302,41,112,330,0,0,1,393058.271,398236.937,E01005952,1
5850,E00027765,52e4c5d6-bc33-46b3-8917-f1067a9deb49,682,E01005487,Rochdale 010G,327,E02001141,Rochdale 010,E08000005,Rochdale,197,515,0,0,0,0,0,0,0,5.804471687,29.135641240000002,0,1.9749501,31.11059134,224,360,0,1360,0,1,389342.977,414027.933,E01005487,1
5851,E00029726,c3ea0e47-643e-4f32-b46c-a731230f4125,1046,E01005868,Stockport 008D,121,E02001194,Stockport 008,E08000007,Stockport,112,286,0,0,0,0,0,0,0,2.98803274,0,0,0,0,0,0,0,0,0,1,386700.394,391831.605,E01005868,7
5852,E00028030,6f00c9f3-6d43-4615-8eb6-f17bf847caa5,738,E01005543,Rochdale 021F,144,E02001152,Rochdale 021,E08000005,Rochdale,94,224,0,0,0,26.38563561,0,0,29.04499205,0.992314808,0,0,54.99965016,110.4302778,616,815,210,1240,0,0,387888.794,407544.117,E01005543,5
5853,E00025782,04098042-9119-4161-ad95-b1b2177becd9,324,E01005094,Manchester 012B,184,E02001056,Manchester 012,E08000003,Manchester,125,297,0,0,0.167983988,0,0,0,0,1.652501498,0,0,0,0.167983988,0,0,0,0,0,1,388387.705,398515.252,E01005094,1
5854,E00032366,6f43f5d5-dee8-447e-b59f-bb5241b647df,1554,E01006378,Wigan 025E,6,E02001311,Wigan 025,E08000010,Wigan,115,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,370739.558,402153.634,E01006378,8
5855,E00027219,6b99c34a-80bc-4ff5-8566-bd835b33c0bb,585,E01005380,Oldham 030C,215,E02001127,Oldham 030,E08000004,Oldham,134,402,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,391029.715,401546.702,E01005380,1
5856,E00026638,c6974916-ac2a-427b-abf6-6d4ea798e9a7,466,E01005258,Manchester 011C,46,E02001055,Manchester 011,E08000003,Manchester,128,227,0,0,0,0,0,0,71.66765458,3.956770887,3.970918057,0,2.127939386,77.76651203,93,97,0,0,0,1,388739.681,400424.307,E01005258,1
5857,E00024301,8b3113d6-0917-4147-b0e6-afdf1b38b39e,36,E01004801,Bolton 019E,331,E02001002,Bolton 019,E08000001,Bolton,122,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,374162.624,408972.704,E01004801,1
5858,E00030430,cf32e76a-2622-4e99-8df8-6653b971c90c,1184,E01006007,Tameside 011F,122,E02001239,Tameside 011,E08000008,Tameside,131,318,0,54.03032278,3.770561968,6.14013187,0,0,0,0,0.094568419,0,0,64.03558504,107,107,420,0,0,1,389950.907,399011.309,E01006007,3
5859,E00031827,d77afdcd-931b-4532-bdd7-e8a773813265,1458,E01006282,Wigan 027A,310,E02001313,Wigan 027,E08000010,Wigan,124,298,0,4.192349676,0,0,0,0,0,2.922880077,0,0,0,4.192349676,18,20,0,0,0,1,365113.378,402325.646,E01006282,3
5860,E00025214,836f116d-6e74-4115-be76-fddbf3bd3128,214,E01004981,Bury 004D,251,E02001022,Bury 004,E08000002,Bury,145,326,0,0,0,0,0,16.28224198,0,0,0,0,0,16.28224198,1,2,0,0,0,1,380339.51,414030.023,E01004981,5
5861,E00025626,c13168af-1924-4987-aae0-96f3816c2bd8,294,E01005061,Manchester 018A,236,E02001062,Manchester 018,E08000003,Manchester,132,286,0,0,0,0,0,0,0,0,0,0,4.218932291,4.218932291,18,61,0,0,0,1,386096.29,396686.814,E01005061,1
5862,E00025203,e1e3ecbe-986d-416e-8c4a-c90808af711f,212,E01004979,Bury 008C,247,E02001026,Bury 008,E08000002,Bury,140,372,0,0,0,40.31422348,0.159639007,0.522923635,0,2.608781514,0,0,0,40.99678612,54,105,330,0,0,1,380688.678,411832.459,E01004979,1
5863,E00029675,b387f02f-c1dd-4fb2-a749-456fe8bf0edc,1039,E01005861,Stockport 011D,37,E02001197,Stockport 011,E08000007,Stockport,83,117,0,0,0,0,0,0,29.78358663,0,0,0,0,29.78358663,0,0,0,0,0,1,388586.181,391183.16,E01005861,6
5864,E00027705,aabce039-bfe8-455a-a3b4-6c51d096ba07,668,E01005473,Rochdale 010B,327,E02001141,Rochdale 010,E08000005,Rochdale,132,439,0,0,0,0,0,0,17.61116427,0,0,0,0,17.61116427,2,4,0,0,0,1,389045.917,412024.447,E01005473,2
5865,E00031701,cdcef428-d0e6-454b-87e3-4a92d79cdf02,1430,E01006254,Wigan 005B,65,E02001291,Wigan 005,E08000010,Wigan,138,398,0,0,0,0,0,0,0,0,0,1.499730079,0,1.499730079,51,51,0,0,0,1,356643.697,407473.011,E01006254,2
5866,E00030014,e897f7c8-c6c4-4762-8232-caf25c25dbd4,1106,E01005928,Stockport 032B,69,E02001218,Stockport 032,E08000007,Stockport,133,343,0,0,0,0,0,0,0,6.171944055,0,0,0,0,0,0,0,0,0,1,389103.533,387287.225,E01005928,4
5867,E00031669,1e17351c-2889-43ad-845e-ee3536127919,1424,E01006248,Wigan 031A,102,E02001317,Wigan 031,E08000010,Wigan,112,240,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,368172.089,401318.249,E01006248,1
5868,E00025215,f588f255-e377-41dc-8414-b8eb7d8aa9cb,215,E01004982,Bury 004E,251,E02001022,Bury 004,E08000002,Bury,125,322,0,0,0,0,0.243491895,0,0,0,0.541483888,0,0,0.784975783,12,52,0,0,0,1,380650.521,413713.227,E01004982,8
5869,E00024692,99187a67-b0eb-463c-a68e-34e74ba3678e,106,E01004872,Bolton 029B,107,E02001012,Bolton 029,E08000001,Bolton,118,325,0,8.441352726,0,13.78417276,0,0,0,0,0,2.186043192,17.56952694,41.98109562,87,92,280,0,0,1,372322.171,405717.902,E01004872,2
5870,E00029236,64900b20-146d-432a-b188-9660d6ad1003,946,E01005768,Stockport 025A,233,E02001211,Stockport 025,E08000007,Stockport,104,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,385168.58,388499.817,E01005768,8
5871,E00027741,a209e901-9b56-4e43-850f-e93c45b6c048,672,E01005477,Rochdale 017B,103,E02001148,Rochdale 017,E08000005,Rochdale,190,449,1.890765869,0,7.383318278,0,0.159639007,0.616618126,0,0,0.8532409,0,0,10.90358218,60,95,0,0,0,1,388417.238,410381.842,E01005477,1
5872,E00030867,1e73229e-e3b3-48e8-bacc-282adaf7410e,1272,E01006095,Trafford 019C,273,E02001277,Trafford 019,E08000009,Trafford,117,298,0,0,0,0,0,0,0,11.28974694,0,0,0,0,0,0,0,0,0,1,376400.696,390432.34,E01006095,9
5873,E00027343,e48da47b-1341-4b90-9b92-d532879de342,601,E01005398,Oldham 009B,91,E02001106,Oldham 009,E08000004,Oldham,131,291,0,0,0,0,0,0,0,0,0,0,0,0,111,128,0,0,0,1,392294.482,407079.001,E01005398,5
5874,E00026702,e684aca9-9f30-4bf9-85e8-db588bbec91e,479,E01005271,Manchester 032C,206,E02001076,Manchester 032,E08000003,Manchester,113,367,0,0,0,0,0,0,0,0.900722602,0,0,0,0,0,0,0,0,0,1,385165.258,393794.519,E01005271,3
5875,E00029465,eaf100f7-282c-47a2-abc1-b5f5b16d5113,995,E01005817,Stockport 016C,346,E02001202,Stockport 016,E08000007,Stockport,125,274,1.017915566,0,0,0,0,1.159907795,0,0,0.131120706,0,0,2.308944067,14,18,0,0,0,1,388413.649,389720.789,E01005817,2
5876,E00029490,c2749b40-95ab-4c43-b139-fadf6a3811e0,1010,E01005832,Stockport 021A,60,E02001207,Stockport 021,E08000007,Stockport,129,263,0,0,0,36.94536767,0,0,0,0.992404504,4.036396419,0,0,40.98176409,127,127,210,0,0,1,391957.246,389346.182,E01005832,5
5877,E00025086,15963d4a-f2b9-4486-b089-61717c797a98,189,E01004956,Bury 007C,180,E02001025,Bury 007,E08000002,Bury,162,412,0,0,0,0,0,0,0,0,0,0,0,0,80,429,0,0,0,1,381162.745,411855.373,E01004956,2
5878,E00027981,8a7596aa-ad0b-41e6-b2b4-8bb033639ef9,723,E01005528,Rochdale 021D,144,E02001152,Rochdale 021,E08000005,Rochdale,160,369,0,0,0,0,0,0,0,0,0.209538114,0,0,0.209538114,18,18,0,0,0,1,387186.877,406989.589,E01005528,2
5879,E00027863,9fb13e84-4d2d-46df-96b0-ef2534eb6ffa,704,E01005509,Rochdale 018F,64,E02001149,Rochdale 018,E08000005,Rochdale,126,261,0,0,0,0,0,0,17.77102818,0,0,0,0,17.77102818,38,71,0,0,0,1,385151.433,410382.158,E01005509,1
5880,E00032084,bdf56930-461f-49b0-9b25-16b8fefbdcad,1510,E01006334,Wigan 030C,266,E02001316,Wigan 030,E08000010,Wigan,176,389,0,0,0,0,0,0,0,2.002484853,0,0,0,0,354,556,0,0,0,1,365475.438,400497.091,E01006334,1
5881,E00024164,00767569-665e-40b1-b688-3bb48ee288d1,9,E01004774,Bolton 005D,198,E02000988,Bolton 005,E08000001,Bolton,174,394,0,22.8879631,0.469504027,34.72934279,0,0,0,5.729244192,0,0,6.51138094,64.59819085,44,44,330,0,0,1,371243.933,411947.812,E01004774,3
5882,E00025390,8735e967-8211-4955-a895-3d18f4be40f1,248,E01005015,Bury 001B,93,E02001019,Bury 001,E08000002,Bury,138,309,0,0,1.630040777,0,0,0,0,1.733229513,0.423964034,0,0,2.05400481,39,102,0,0,0,1,379962.34,417187.317,E01005015,3
5883,E00029087,8fe4f1b6-0d5f-4602-80c2-723b57809bc1,925,E01005746,Stockport 005B,189,E02001191,Stockport 005,E08000007,Stockport,135,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,393363.527,392279.919,E01005746,1
5884,E00028367,106c88ff-e1bf-4743-ab8b-d97bec9ef65c,799,E01005610,Salford 034C,246,E02006960,Salford 034,E08000006,Salford,103,228,0,0,0,54.33742814,0,0,0,0,0.093293339,1.456290538,0,55.88701202,90,258,420,0,0,1,382481.488,399630.479,E01005610,1
5885,E00024752,13e8a453-502c-48e1-a780-b5cad075158c,117,E01004883,Bolton 007D,164,E02000990,Bolton 007,E08000001,Bolton,121,253,0,0,0,0,0,0,0,0.805270265,0,0,0,0,26,26,0,0,0,1,364300.22,411092.058,E01004883,5
5886,E00029450,bf1c58d0-ef5a-4e4c-b28f-81ba79569c1f,994,E01005816,Stockport 016B,346,E02001202,Stockport 016,E08000007,Stockport,106,219,0,0,0,0,0,0,12.99940334,0,0,0,2.43182189,15.43122523,10,20,0,0,0,1,388657.218,389446.173,E01005816,4
5887,E00032204,0a3c7605-b63d-4337-995a-8a8078d116fb,1527,E01006351,Wigan 010B,187,E02001296,Wigan 010,E08000010,Wigan,123,281,0,0,0,0,0.424544496,3.734166094,0,0,0.19317459,0,0,4.35188518,9,37,0,0,0,1,356077.345,405133.51,E01006351,1
5888,E00027070,3d2b96bc-731a-44e5-a69a-9134d752ba36,550,E01005345,Oldham 028C,177,E02001125,Oldham 028,E08000004,Oldham,110,266,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,1,389001.732,403161.332,E01005345,6
5889,E00029125,d40a566b-6a36-42ef-82a9-90c4b3a1728e,929,E01005750,Stockport 009D,282,E02001195,Stockport 009,E08000007,Stockport,116,304,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,1,391630.509,391440.819,E01005750,5
5890,E00028455,e7e4c55d-fb9f-4db1-bffb-cc1e28293cf6,809,E01005620,Salford 030E,8,E02001186,Salford 030,E08000006,Salford,103,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,371845.957,394001.374,E01005620,6
5891,E00024207,fafb66f1-be93-4836-8eba-e8f271b80fbc,14,E01004779,Bolton 007A,164,E02000990,Bolton 007,E08000001,Bolton,136,332,0,0,0,0,0,0,0,0,0,0,0,0,15,64,0,0,0,1,363151.676,411207.247,E01004779,5
5892,E00181743,33dc5bdf-8649-42dc-9011-d1bec93a0af4,671,E01005476,Rochdale 017A,103,E02001148,Rochdale 017,E08000005,Rochdale,62,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387903.055,410754.55,E01005476,3
5893,E00024558,ce714f61-1875-42d0-86ab-0d9a1c0d423a,87,E01004853,Bolton 021E,278,E02001004,Bolton 021,E08000001,Bolton,125,371,0,0,0,0,0,0,0,0.536606159,0,0,0,0,0,0,0,0,0,1,370356.958,407998.887,E01004853,1
5894,E00032461,2bd38a8e-ba03-4d56-b022-e6eb95ea72ea,1580,E01006404,Wigan 015C,347,E02001301,Wigan 015,E08000010,Wigan,188,441,0,0,0,0,0.689553565,0,0,0,0,0,0.918132358,1.607685923,165,792,0,0,0,1,356508.099,403569.688,E01006404,2
5895,E00026913,2974f3e6-a76f-4bec-80d5-506c61836f50,520,E01005315,Manchester 053C,341,E02001097,Manchester 053,E08000003,Manchester,142,300,0,0,0,0,0.159639007,1.94955758,0,1.375138345,0.520232558,0,2.071064338,4.700493484,41,332,0,0,0,1,382225.422,386395.069,E01005315,1
5896,E00028924,f04964b9-9134-47e2-a785-8da2bdb9096f,895,E01005715,Salford 007E,221,E02001163,Salford 007,E08000006,Salford,133,320,0,0,0,0,0,0,0,26.32263613,10.21230436,0,0,10.21230436,2,4,0,0,0,1,373429.655,402358.868,E01005715,7
5897,E00025645,111827b8-0f84-463d-b809-1076a3117083,306,E01005075,Manchester 051D,18,E02001095,Manchester 051,E08000003,Manchester,100,207,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,380812.532,387733.385,E01005075,1
5898,E00024689,b68bdd26-3806-4e4f-85fc-3a351d6e7a27,109,E01004875,Bolton 029D,107,E02001012,Bolton 029,E08000001,Bolton,117,276,0,0,0,0,0,1.303799534,0,0,0,0,0,1.303799534,2,2,0,0,0,1,371884.738,405911.161,E01004875,3
5899,E00028901,cb5c5856-193e-40ce-86f7-0e33ca28aeb9,888,E01005708,Salford 002D,216,E02001158,Salford 002,E08000006,Salford,152,326,0,0,0,0,0.478917021,12.27137164,0,1.836211448,18.80751086,5.275526252,0,36.83332577,225,463,0,0,0,1,373475.951,403700.393,E01005708,2
5900,E00028961,19620dd9-d97d-4e69-b803-a22e6b4840ff,900,E01005721,Salford 023D,155,E02001179,Salford 023,E08000006,Salford,109,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,380453.042,399392.537,E01005721,1
5901,E00030592,6fdfb206-43f3-4ada-be71-fa9b8fbe2692,1216,E01006039,Tameside 028D,314,E02001256,Tameside 028,E08000008,Tameside,104,232,0,0,0,0,0,0,9.745611598,0.83049646,0,0,1.461748678,11.20736028,137,311,0,0,0,1,394499.706,394487.857,E01006039,2
5902,E00026670,fea3835e-22f9-46ad-93e6-fc1ce5ecf2f5,470,E01005262,Manchester 044B,286,E02001088,Manchester 044,E08000003,Manchester,147,320,2.167666066,0,0,0,0.159639007,4.641135276,0,0,0.562067319,1.872299926,0,9.402807594,23,84,0,0,0,1,380545.188,390428.53,E01005262,2
5903,E00032178,f62fbd63-26c6-49c8-b5e5-3a98b46e5a05,1530,E01006354,Wigan 014B,150,E02001300,Wigan 014,E08000010,Wigan,130,232,0,0,0,0,0,0,0,0,0,0,1.256068264,1.256068264,1,2,0,0,0,1,355451.922,404431.908,E01006354,2
5904,E00028878,119872ca-570a-4097-a6ce-634ece3c2986,884,E01005703,Salford 002A,216,E02001158,Salford 002,E08000006,Salford,114,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,372853.096,404040.458,E01005703,1
5905,E00028670,76012af8-0f41-444b-a2ff-30d0086c9942,846,E01005659,Salford 001A,140,E02001157,Salford 001,E08000006,Salford,117,263,0,0,0,0,0,0,0,0,0,0,1.239829785,1.239829785,2,2,0,0,0,1,371302.969,404401.331,E01005659,2
5906,E00026799,04e72c6a-c84e-49ad-afff-c9a32115d546,497,E01005291,Manchester 050E,9,E02001094,Manchester 050,E08000003,Manchester,158,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,382884.921,387212.09,E01005291,1
5907,E00031906,538e1cb1-737e-4395-bb8d-37f6bb25bfe4,1469,E01006293,Wigan 022D,67,E02001308,Wigan 022,E08000010,Wigan,174,406,0,0,0,0,0,0,14.29708079,9.721725508,0,0,2.934336971,17.23141777,180,331,0,1275,0,1,368530.453,401939.889,E01006293,3
5908,E00181733,88188e5c-9715-408f-a4fc-563467739fe3,625,E01005428,Oldham 019A,72,E02001116,Oldham 019,E08000004,Oldham,56,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,394196.458,404919.194,E01005428,1
5909,E00027008,bdbcde60-98f5-4b0b-9dfd-54add33b918f,537,E01005332,Oldham 028A,177,E02001125,Oldham 028,E08000004,Oldham,145,323,4.414245762,0,1.773859289,0,0,8.437730601,18.51426216,0,0,0,0,33.14009781,202,202,0,0,0,1,390062.015,404090.704,E01005332,3
5910,E00025025,92d80a9a-2d52-41ab-b69e-4cb274d2f970,178,E01004945,Bury 017A,160,E02001035,Bury 017,E08000002,Bury,175,409,0,0,2.798372452,0,0.159639007,0.596742668,69.4135023,4.940340145,0.427151733,3.623045114,0,77.01845327,102,152,0,0,0,1,382010.821,406903.115,E01004945,6
